folder,filename,layer,group,score,kill_chain
malware,sinkhole_menupass,dst-ioc,dst.malware,80,execution
malware,sinkhole_microsoft,dst-ioc,dst.malware,80,execution
malware,sinkhole_noip,dst-ioc,dst.malware,80,execution
malware,sinkhole_nowdns,dst-ioc,dst.malware,80,execution
malware,sinkhole_oceanlotus,dst-ioc,dst.malware,80,execution
malware,sinkhole_opendns,dst-ioc,dst.malware,80,execution
malware,sinkhole_paloalto,dst-ioc,dst.malware,80,execution
malware,sinkhole_rsa,dst-ioc,dst.malware,80,execution
malware,sinkhole_scarletshark,dst-ioc,dst.malware,80,execution
malware,sinkhole_secureworks,dst-ioc,dst.malware,80,execution
malware,sinkhole_securityscorecard,dst-ioc,dst.malware,80,execution
malware,sinkhole_sekoia,dst-ioc,dst.malware,80,execution
malware,sinkhole_shadowserver,dst-ioc,dst.malware,80,execution
malware,sinkhole_sidnlabs,dst-ioc,dst.malware,80,execution
malware,sinkhole_sinkdns,dst-ioc,dst.malware,80,execution
malware,sinkhole_sobaken,dst-ioc,dst.malware,80,execution
malware,sinkhole_sofacy,dst-ioc,dst.malware,80,execution
malware,sinkhole_spamandabuse,dst-ioc,dst.malware,80,execution
malware,sinkhole_sugarbucket,dst-ioc,dst.malware,80,execution
malware,sinkhole_sunburst,dst-ioc,dst.malware,80,execution
malware,sinkhole_supportintel,dst-ioc,dst.malware,80,execution
malware,sinkhole_switch,dst-ioc,dst.malware,80,execution
malware,sinkhole_tech,dst-ioc,dst.malware,80,execution
malware,sinkhole_tsway,dst-ioc,dst.malware,80,execution
malware,sinkhole_turla,dst-ioc,dst.malware,80,execution
malware,sinkhole_unknown,dst-ioc,dst.malware,80,execution
malware,sinkhole_vicheck,dst-ioc,dst.malware,80,execution
malware,sinkhole_virustracker,dst-ioc,dst.malware,80,execution
malware,sinkhole_vittalia,dst-ioc,dst.malware,80,execution
malware,sinkhole_wapacklabs,dst-ioc,dst.malware,80,execution
malware,sinkhole_xaayda,dst-ioc,dst.malware,80,execution
malware,sinkhole_xlab,dst-ioc,dst.malware,80,execution
malware,sinkhole_xyz,dst-ioc,dst.malware,80,execution
malware,sinkhole_yourtrap,dst-ioc,dst.malware,80,execution
malware,sinkhole_zinkhole,dst-ioc,dst.malware,80,execution
malware,sinobi,dst-ioc,dst.malware,80,execution
malware,sirkeira,dst-ioc,dst.malware,80,execution
malware,skeeyah,dst-ioc,dst.malware,80,execution
malware,skynet,dst-ioc,dst.malware,80,execution
malware,skyper,dst-ioc,dst.malware,80,execution
malware,sleepyduck,dst-ioc,dst.malware,80,execution
malware,slenfbot,dst-ioc,dst.malware,80,execution
malware,sload,dst-ioc,dst.malware,80,execution
malware,slopoly,dst-ioc,dst.malware,80,execution
malware,slothfulmedia,dst-ioc,dst.malware,80,execution
malware,slserver,dst-ioc,dst.malware,80,execution
malware,slub,dst-ioc,dst.malware,80,execution
malware,smartloader,dst-ioc,dst.malware,80,execution
malware,smokebot,dst-ioc,dst.malware,80,execution
malware,smsfakesky,dst-ioc,dst.malware,80,execution
malware,snatch,dst-ioc,dst.malware,80,execution
malware,sneakystrike,dst-ioc,dst.malware,80,execution
malware,snifula,dst-ioc,dst.malware,80,execution
malware,snslocker,dst-ioc,dst.malware,80,execution
malware,socksbot,dst-ioc,dst.malware,80,execution
malware,sodapop,dst-ioc,dst.malware,80,execution
malware,sohanad,dst-ioc,dst.malware,80,execution
malware,solarsys,dst-ioc,dst.malware,80,execution
malware,somnirecords,dst-ioc,dst.malware,80,execution
malware,sonata,dst-ioc,dst.malware,80,execution
malware,sonoko,dst-ioc,dst.malware,80,execution
malware,sonoyuncu,dst-ioc,dst.malware,80,execution
malware,sorano,dst-ioc,dst.malware,80,execution
malware,sorena,dst-ioc,dst.malware,80,execution
malware,sorrygomaster,dst-ioc,dst.malware,80,execution
malware,sorvepotel,dst-ioc,dst.malware,80,execution
malware,soul,dst-ioc,dst.malware,80,execution
malware,soulsearcher,dst-ioc,dst.malware,80,execution
malware,spacebears,dst-ioc,dst.malware,80,execution
malware,sparkycarp,dst-ioc,dst.malware,80,execution
malware,sparta,dst-ioc,dst.malware,80,execution
malware,specter,dst-ioc,dst.malware,80,execution
malware,spectra,dst-ioc,dst.malware,80,execution
malware,spectre,dst-ioc,dst.malware,80,execution
malware,spectrenx,dst-ioc,dst.malware,80,execution
malware,spideybot,dst-ioc,dst.malware,80,execution
malware,spock,dst-ioc,dst.malware,80,execution
malware,spook,dst-ioc,dst.malware,80,execution
malware,sporacrypt,dst-ioc,dst.malware,80,execution
malware,spybotpos,dst-ioc,dst.malware,80,execution
malware,spyeye,dst-ioc,dst.malware,80,execution
malware,spypress,dst-ioc,dst.malware,80,execution
malware,squidloader,dst-ioc,dst.malware,80,execution
malware,squirrelwaffle,dst-ioc,dst.malware,80,execution
malware,sqzrframework480,dst-ioc,dst.malware,80,execution
malware,stabuniq,dst-ioc,dst.malware,80,execution
malware,stanley,dst-ioc,dst.malware,80,execution
malware,stantinko,dst-ioc,dst.malware,80,execution
malware,statc,dst-ioc,dst.malware,80,execution
malware,stealerium,dst-ioc,dst.malware,80,execution
malware,stealit,dst-ioc,dst.malware,80,execution
malware,stealzilla,dst-ioc,dst.malware,80,execution
malware,steamreplacer,dst-ioc,dst.malware,80,execution
malware,steelfox,dst-ioc,dst.malware,80,execution
malware,stely,dst-ioc,dst.malware,80,execution
malware,stih,dst-ioc,dst.malware,80,execution
malware,stinger,dst-ioc,dst.malware,80,execution
malware,stlfun,dst-ioc,dst.malware,80,execution
malware,stomida,dst-ioc,dst.malware,80,execution
malware,storm2603,dst-ioc,dst.malware,80,execution
malware,stormkitty,dst-ioc,dst.malware,80,execution
malware,strela,dst-ioc,dst.malware,80,execution
malware,strictor,dst-ioc,dst.malware,80,execution
malware,striker,dst-ioc,dst.malware,80,execution
malware,stripedfly,dst-ioc,dst.malware,80,execution
malware,sukalogger,dst-ioc,dst.malware,80,execution
malware,suncrypt,dst-ioc,dst.malware,80,execution
malware,surfer,dst-ioc,dst.malware,80,execution
malware,surtr,dst-ioc,dst.malware,80,execution
malware,susafone,dst-ioc,dst.malware,80,execution
malware,susvsex,dst-ioc,dst.malware,80,execution
malware,svproxy,dst-ioc,dst.malware,80,execution
malware,sykipot,dst-ioc,dst.malware,80,execution
malware,sylavriu,dst-ioc,dst.malware,80,execution
malware,symmi,dst-ioc,dst.malware,80,execution
malware,symmiware,dst-ioc,dst.malware,80,execution
malware,synack,dst-ioc,dst.malware,80,execution
malware,syndicasec,dst-ioc,dst.malware,80,execution
malware,synolocker,dst-ioc,dst.malware,80,execution
malware,sys01,dst-ioc,dst.malware,80,execution
malware,sysc32cmd,dst-ioc,dst.malware,80,execution
malware,syscon,dst-ioc,dst.malware,80,execution
malware,sysjoker,dst-ioc,dst.malware,80,execution
malware,systembc,dst-ioc,dst.malware,80,execution
malware,sysworm,dst-ioc,dst.malware,80,execution
malware,t1087,dst-ioc,dst.malware,80,execution
malware,t34loader,dst-ioc,dst.malware,80,execution
malware,ta2541,dst-ioc,dst.malware,80,execution
malware,ta2552,dst-ioc,dst.malware,80,execution
malware,ta2726,dst-ioc,dst.malware,80,execution
malware,ta2727,dst-ioc,dst.malware,80,execution
malware,ta401,dst-ioc,dst.malware,80,execution
malware,ta4557,dst-ioc,dst.malware,80,execution
malware,ta505,dst-ioc,dst.malware,80,execution
malware,ta558,dst-ioc,dst.malware,80,execution
malware,ta569,dst-ioc,dst.malware,80,execution
malware,ta581,dst-ioc,dst.malware,80,execution
malware,ta829,dst-ioc,dst.malware,80,execution
malware,tables,dst-ioc,dst.malware,80,execution
malware,taidoor,dst-ioc,dst.malware,80,execution
malware,targetcompany,dst-ioc,dst.malware,80,execution
malware,taskmasters,dst-ioc,dst.malware,80,execution
malware,taurus,dst-ioc,dst.malware,80,execution
malware,tdss,dst-ioc,dst.malware,80,execution
malware,teambot,dst-ioc,dst.malware,80,execution
malware,teampcp,dst-ioc,dst.malware,80,execution
malware,teamspy,dst-ioc,dst.malware,80,execution
malware,teamxxx,dst-ioc,dst.malware,80,execution
malware,teerac,dst-ioc,dst.malware,80,execution
malware,telebot,dst-ioc,dst.malware,80,execution
malware,telegrab,dst-ioc,dst.malware,80,execution
malware,telemetr,dst-ioc,dst.malware,80,execution
malware,tellyouthepass,dst-ioc,dst.malware,80,execution
malware,tempheretic,dst-ioc,dst.malware,80,execution
malware,termite,dst-ioc,dst.malware,80,execution
malware,terracotta,dst-ioc,dst.malware,80,execution
malware,tetrade,dst-ioc,dst.malware,80,execution
malware,tevrinox,dst-ioc,dst.malware,80,execution
malware,tflower,dst-ioc,dst.malware,80,execution
malware,tgrcri0045,dst-ioc,dst.malware,80,execution
malware,thanos,dst-ioc,dst.malware,80,execution
malware,thirdeye,dst-ioc,dst.malware,80,execution
malware,thrower,dst-ioc,dst.malware,80,execution
malware,thunderfox,dst-ioc,dst.malware,80,execution
malware,tibs,dst-ioc,dst.malware,80,execution
malware,tikiloader,dst-ioc,dst.malware,80,execution
malware,tinba,dst-ioc,dst.malware,80,execution
malware,tinyloader,dst-ioc,dst.malware,80,execution
malware,tinynuke,dst-ioc,dst.malware,80,execution
malware,tinypos,dst-ioc,dst.malware,80,execution
malware,tipikit,dst-ioc,dst.malware,80,execution
malware,tispy,dst-ioc,dst.malware,80,execution
malware,titan,dst-ioc,dst.malware,80,execution
malware,tobor,dst-ioc,dst.malware,80,execution
malware,tofsee,dst-ioc,dst.malware,80,execution
malware,tokgrabber,dst-ioc,dst.malware,80,execution
malware,tookps,dst-ioc,dst.malware,80,execution
malware,toponev,dst-ioc,dst.malware,80,execution
malware,tor_backdoor,dst-ioc,dst.malware,80,execution
malware,torpig,dst-ioc,dst.malware,80,execution
malware,torrentlocker,dst-ioc,dst.malware,80,execution
malware,tovkater,dst-ioc,dst.malware,80,execution
malware,transferloader,dst-ioc,dst.malware,80,execution
malware,travle,dst-ioc,dst.malware,80,execution
malware,treasurehunter,dst-ioc,dst.malware,80,execution
malware,trinity,dst-ioc,dst.malware,80,execution
malware,triumphloader,dst-ioc,dst.malware,80,execution
malware,troldesh,dst-ioc,dst.malware,80,execution
malware,tron,dst-ioc,dst.malware,80,execution
malware,trox,dst-ioc,dst.malware,80,execution
malware,truebot,dst-ioc,dst.malware,80,execution
malware,tscookie,dst-ioc,dst.malware,80,execution
malware,tsundere,dst-ioc,dst.malware,80,execution
malware,tuhkit,dst-ioc,dst.malware,80,execution
malware,tupym,dst-ioc,dst.malware,80,execution
malware,tvspy,dst-ioc,dst.malware,80,execution
malware,uat7290,dst-ioc,dst.malware,80,execution
malware,ubomb,dst-ioc,dst.malware,80,execution
malware,udpos,dst-ioc,dst.malware,80,execution
malware,ufr,dst-ioc,dst.malware,80,execution
malware,ultibot,dst-ioc,dst.malware,80,execution
malware,underground,dst-ioc,dst.malware,80,execution
malware,unicorn,dst-ioc,dst.malware,80,execution
malware,unruy,dst-ioc,dst.malware,80,execution
malware,up007,dst-ioc,dst.malware,80,execution
malware,upatre,dst-ioc,dst.malware,80,execution
malware,urausy,dst-ioc,dst.malware,80,execution
malware,ursaloader,dst-ioc,dst.malware,80,execution
malware,utopia,dst-ioc,dst.malware,80,execution
malware,vacban,dst-ioc,dst.malware,80,execution
malware,vadokrist,dst-ioc,dst.malware,80,execution
malware,vaggen,dst-ioc,dst.malware,80,execution
malware,vaimalandra,dst-ioc,dst.malware,80,execution
malware,valak,dst-ioc,dst.malware,80,execution
malware,vanhelsing,dst-ioc,dst.malware,80,execution
malware,vanir,dst-ioc,dst.malware,80,execution
malware,varenyky,dst-ioc,dst.malware,80,execution
malware,vawtrak,dst-ioc,dst.malware,80,execution
malware,vbcheman,dst-ioc,dst.malware,80,execution
malware,vector,dst-ioc,dst.malware,80,execution
malware,veety,dst-ioc,dst.malware,80,execution
malware,vektorx,dst-ioc,dst.malware,80,execution
malware,venus,dst-ioc,dst.malware,80,execution
malware,verblecon,dst-ioc,dst.malware,80,execution
malware,vespygrabber,dst-ioc,dst.malware,80,execution
malware,vetra,dst-ioc,dst.malware,80,execution
malware,vexion,dst-ioc,dst.malware,80,execution
malware,vfokx,dst-ioc,dst.malware,80,execution
malware,viknok,dst-ioc,dst.malware,80,execution
malware,vikro,dst-ioc,dst.malware,80,execution
malware,vinderuf,dst-ioc,dst.malware,80,execution
malware,vipersoftx,dst-ioc,dst.malware,80,execution
malware,virobot,dst-ioc,dst.malware,80,execution
malware,virtubot,dst-ioc,dst.malware,80,execution
malware,virtum,dst-ioc,dst.malware,80,execution
malware,virut,dst-ioc,dst.malware,80,execution
malware,vittalia,dst-ioc,dst.malware,80,execution
malware,vizom,dst-ioc,dst.malware,80,execution
malware,vjw0rm,dst-ioc,dst.malware,80,execution
malware,vobfus,dst-ioc,dst.malware,80,execution
malware,void,dst-ioc,dst.malware,80,execution
malware,volk,dst-ioc,dst.malware,80,execution
malware,vollgar,dst-ioc,dst.malware,80,execution
malware,voltaire,dst-ioc,dst.malware,80,execution
malware,vshell,dst-ioc,dst.malware,80,execution
malware,vssdestroy,dst-ioc,dst.malware,80,execution
malware,vulturi,dst-ioc,dst.malware,80,execution
malware,vundo,dst-ioc,dst.malware,80,execution
malware,vvs,dst-ioc,dst.malware,80,execution
malware,wacatac,dst-ioc,dst.malware,80,execution
malware,waledac,dst-ioc,dst.malware,80,execution
malware,wallyshack,dst-ioc,dst.malware,80,execution
malware,wannamine,dst-ioc,dst.malware,80,execution
malware,wapobi,dst-ioc,dst.malware,80,execution
malware,waprox,dst-ioc,dst.malware,80,execution
malware,warezov,dst-ioc,dst.malware,80,execution
malware,warlock,dst-ioc,dst.malware,80,execution
malware,warmcookie,dst-ioc,dst.malware,80,execution
malware,wasabiseed,dst-ioc,dst.malware,80,execution
malware,wastedlocker,dst-ioc,dst.malware,80,execution
malware,wavebys,dst-ioc,dst.malware,80,execution
malware,webcobra,dst-ioc,dst.malware,80,execution
malware,wecorl,dst-ioc,dst.malware,80,execution
malware,wecoym,dst-ioc,dst.malware,80,execution
malware,weecnaw,dst-ioc,dst.malware,80,execution
malware,westeal,dst-ioc,dst.malware,80,execution
malware,weyhro,dst-ioc,dst.malware,80,execution
malware,whipweave,dst-ioc,dst.malware,80,execution
malware,whispergate,dst-ioc,dst.malware,80,execution
malware,whitelock,dst-ioc,dst.malware,80,execution
malware,whiteshadow,dst-ioc,dst.malware,80,execution
malware,whitesnake,dst-ioc,dst.malware,80,execution
malware,wickrme,dst-ioc,dst.malware,80,execution
malware,wikiloader,dst-ioc,dst.malware,80,execution
malware,wildfire,dst-ioc,dst.malware,80,execution
malware,wildpressure,dst-ioc,dst.malware,80,execution
malware,wingo,dst-ioc,dst.malware,80,execution
malware,winnti,dst-ioc,dst.malware,80,execution
malware,wip26,dst-ioc,dst.malware,80,execution
malware,wiseremote,dst-ioc,dst.malware,80,execution
malware,wndred,dst-ioc,dst.malware,80,execution
malware,wofeksad,dst-ioc,dst.malware,80,execution
malware,wolfresearch,dst-ioc,dst.malware,80,execution
malware,wolphv,dst-ioc,dst.malware,80,execution
malware,woozlist,dst-ioc,dst.malware,80,execution
malware,wpbrutebot,dst-ioc,dst.malware,80,execution
malware,wtracker,dst-ioc,dst.malware,80,execution
malware,wwolves,dst-ioc,dst.malware,80,execution
malware,xadupi,dst-ioc,dst.malware,80,execution
malware,xaparo,dst-ioc,dst.malware,80,execution
malware,xavierera,dst-ioc,dst.malware,80,execution
malware,xaview,dst-ioc,dst.malware,80,execution
malware,xctdoor,dst-ioc,dst.malware,80,execution
malware,xehook,dst-ioc,dst.malware,80,execution
malware,xenos,dst-ioc,dst.malware,80,execution
malware,xenotix,dst-ioc,dst.malware,80,execution
malware,xfiles,dst-ioc,dst.malware,80,execution
malware,xhunt,dst-ioc,dst.malware,80,execution
malware,xillen,dst-ioc,dst.malware,80,execution
malware,xinglocker,dst-ioc,dst.malware,80,execution
malware,xinof,dst-ioc,dst.malware,80,execution
malware,xorium,dst-ioc,dst.malware,80,execution
malware,xp95,dst-ioc,dst.malware,80,execution
malware,xpay,dst-ioc,dst.malware,80,execution
malware,xploder,dst-ioc,dst.malware,80,execution
malware,xshark,dst-ioc,dst.malware,80,execution
malware,xtbl,dst-ioc,dst.malware,80,execution
malware,yanisma,dst-ioc,dst.malware,80,execution
malware,yanluowang,dst-ioc,dst.malware,80,execution
malware,yenibot,dst-ioc,dst.malware,80,execution
malware,yibackdoor,dst-ioc,dst.malware,80,execution
malware,yimfoca,dst-ioc,dst.malware,80,execution
malware,yorotrooper,dst-ioc,dst.malware,80,execution
malware,yoursqldumps,dst-ioc,dst.malware,80,execution
malware,yurei,dst-ioc,dst.malware,80,execution
malware,z0miner,dst-ioc,dst.malware,80,execution
malware,zaletelly,dst-ioc,dst.malware,80,execution
malware,zardoor,dst-ioc,dst.malware,80,execution
malware,zbbx,dst-ioc,dst.malware,80,execution
malware,zcrypt,dst-ioc,dst.malware,80,execution
malware,zegost,dst-ioc,dst.malware,80,execution
malware,zemot,dst-ioc,dst.malware,80,execution
malware,zephyrloader,dst-ioc,dst.malware,80,execution
malware,zeroaccess,dst-ioc,dst.malware,80,execution
malware,zerolockersec,dst-ioc,dst.malware,80,execution
malware,zeropadypt,dst-ioc,dst.malware,80,execution
malware,zerotolerance,dst-ioc,dst.malware,80,execution
malware,zetarink,dst-ioc,dst.malware,80,execution
malware,zeus,dst-ioc,dst.malware,80,execution
malware,zharkbot,dst-ioc,dst.malware,80,execution
malware,zherotee,dst-ioc,dst.malware,80,execution
malware,zhong,dst-ioc,dst.malware,80,execution
malware,zlader,dst-ioc,dst.malware,80,execution
malware,zlob,dst-ioc,dst.malware,80,execution
malware,zlugin,dst-ioc,dst.malware,80,execution
malware,zombieboy,dst-ioc,dst.malware,80,execution
malware,zombrari,dst-ioc,dst.malware,80,execution
malware,zonidel,dst-ioc,dst.malware,80,execution
malware,zoomer,dst-ioc,dst.malware,80,execution
malware,zusy,dst-ioc,dst.malware,80,execution
malware,zxshell,dst-ioc,dst.malware,80,execution
malware,zyklon,dst-ioc,dst.malware,80,execution
malware,zzsteal,dst-ioc,dst.malware,80,execution
malware,amend_miner,dst-ioc,dst.miner,60,impact
malware,cryrig_miner,dst-ioc,dst.miner,60,impact
malware,dero_miner,dst-ioc,dst.miner,60,impact
malware,generic_miner,dst-ioc,dst.miner,60,impact
malware,ghost_miner,dst-ioc,dst.miner,60,impact
malware,gupti_miner,dst-ioc,dst.miner,60,impact
malware,hollow_miner,dst-ioc,dst.miner,60,impact
malware,indone_miner,dst-ioc,dst.miner,60,impact
malware,kuago_miner,dst-ioc,dst.miner,60,impact
malware,lemonduck_miner,dst-ioc,dst.miner,60,impact
malware,loud_miner,dst-ioc,dst.miner,60,impact
malware,m8220_miner,dst-ioc,dst.miner,60,impact
malware,mado_miner,dst-ioc,dst.miner,60,impact
malware,mass_miner,dst-ioc,dst.miner,60,impact
malware,migo_miner,dst-ioc,dst.miner,60,impact
malware,minas_miner,dst-ioc,dst.miner,60,impact
malware,mrb_miner,dst-ioc,dst.miner,60,impact
malware,muse_miner,dst-ioc,dst.miner,60,impact
malware,mykings_miner,dst-ioc,dst.miner,60,impact
malware,novel_miner,dst-ioc,dst.miner,60,impact
malware,nsabuff_miner,dst-ioc,dst.miner,60,impact
malware,pcastle_miner,dst-ioc,dst.miner,60,impact
malware,phoenix_miner,dst-ioc,dst.miner,60,impact
malware,photo_miner,dst-ioc,dst.miner,60,impact
malware,pripyat_miner,dst-ioc,dst.miner,60,impact
malware,qwert_miner,dst-ioc,dst.miner,60,impact
malware,redtail_miner,dst-ioc,dst.miner,60,impact
malware,silentcrypto_miner,dst-ioc,dst.miner,60,impact
malware,sysrvhello_miner,dst-ioc,dst.miner,60,impact
malware,systemd_miner,dst-ioc,dst.miner,60,impact
malware,wanna_miner,dst-ioc,dst.miner,60,impact
malware,watchdog_miner,dst-ioc,dst.miner,60,impact
malware,xanthe_miner,dst-ioc,dst.miner,60,impact
malware,zenar_miner,dst-ioc,dst.miner,60,impact
malware,supremebot,dst-ioc,dst.phishing,75,initial-access
malware,0mega,dst-ioc,dst.ransomware,95,impact
malware,4l4md4r_ransomware,dst-ioc,dst.ransomware,95,impact
malware,8base,dst-ioc,dst.ransomware,95,impact
malware,ailock_ransomware,dst-ioc,dst.ransomware,95,impact
malware,akira,dst-ioc,dst.ransomware,95,impact
malware,almalocker,dst-ioc,dst.ransomware,95,impact
malware,alp001_ransomware,dst-ioc,dst.ransomware,95,impact
malware,alphav,dst-ioc,dst.ransomware,95,impact
malware,android_ransomware,dst-ioc,dst.ransomware,95,impact
malware,anubis_ransomware,dst-ioc,dst.ransomware,95,impact
malware,aptlock_ransomware,dst-ioc,dst.ransomware,95,impact
malware,arachna_ransomware,dst-ioc,dst.ransomware,95,impact
malware,arcrypter,dst-ioc,dst.ransomware,95,impact
malware,arcusmedia,dst-ioc,dst.ransomware,95,impact
malware,arkana,dst-ioc,dst.ransomware,95,impact
malware,astrolocker,dst-ioc,dst.ransomware,95,impact
malware,audit_ransomware,dst-ioc,dst.ransomware,95,impact
malware,avaddon,dst-ioc,dst.ransomware,95,impact
malware,avast_ransomware,dst-ioc,dst.ransomware,95,impact
malware,avoslocker,dst-ioc,dst.ransomware,95,impact
malware,babuk,dst-ioc,dst.ransomware,95,impact
malware,badrabbit,dst-ioc,dst.ransomware,95,impact
malware,beast_ransomware,dst-ioc,dst.ransomware,95,impact
malware,belesn_ransomware,dst-ioc,dst.ransomware,95,impact
malware,bianlian,dst-ioc,dst.ransomware,95,impact
malware,bitpaymer,dst-ioc,dst.ransomware,95,impact
malware,blackbasta,dst-ioc,dst.ransomware,95,impact
malware,blackbyte,dst-ioc,dst.ransomware,95,impact
malware,blackhunt,dst-ioc,dst.ransomware,95,impact
malware,blackkingdom,dst-ioc,dst.ransomware,95,impact
malware,blackmatter,dst-ioc,dst.ransomware,95,impact
malware,blacksuit_ransomware,dst-ioc,dst.ransomware,95,impact
malware,bluesky,dst-ioc,dst.ransomware,95,impact
malware,bqtlock_ransomware,dst-ioc,dst.ransomware,95,impact
malware,braincipher,dst-ioc,dst.ransomware,95,impact
malware,bravox_ransomware,dst-ioc,dst.ransomware,95,impact
malware,cactus,dst-ioc,dst.ransomware,95,impact
malware,cerber,dst-ioc,dst.ransomware,95,impact
malware,chaos_ransomware,dst-ioc,dst.ransomware,95,impact
malware,cicada3301,dst-ioc,dst.ransomware,95,impact
malware,cloak_ransomware,dst-ioc,dst.ransomware,95,impact
malware,clop,dst-ioc,dst.ransomware,95,impact
malware,coderware_ransomware,dst-ioc,dst.ransomware,95,impact
malware,conti,dst-ioc,dst.ransomware,95,impact
malware,cring,dst-ioc,dst.ransomware,95,impact
malware,crosslock,dst-ioc,dst.ransomware,95,impact
malware,cry0_ransomware,dst-ioc,dst.ransomware,95,impact
malware,cryptbb_ransomware,dst-ioc,dst.ransomware,95,impact
malware,cryptn8_ransomware,dst-ioc,dst.ransomware,95,impact
malware,cryptolocker,dst-ioc,dst.ransomware,95,impact
malware,cryptowall,dst-ioc,dst.ransomware,95,impact
malware,ctblocker,dst-ioc,dst.ransomware,95,impact
malware,cuba,dst-ioc,dst.ransomware,95,impact
malware,d0glun_ransomware,dst-ioc,dst.ransomware,95,impact
malware,daixin,dst-ioc,dst.ransomware,95,impact
malware,dan0n_ransomware,dst-ioc,dst.ransomware,95,impact
malware,darkangels,dst-ioc,dst.ransomware,95,impact
malware,darkside,dst-ioc,dst.ransomware,95,impact
malware,dataleak_ransomware,dst-ioc,dst.ransomware,95,impact
malware,dharma,dst-ioc,dst.ransomware,95,impact
malware,drill_ransomware,dst-ioc,dst.ransomware,95,impact
malware,egregor,dst-ioc,dst.ransomware,95,impact
malware,eldorado_ransomware,dst-ioc,dst.ransomware,95,impact
malware,elf_ransomware,dst-ioc,dst.ransomware,95,impact
malware,enc_ransomware,dst-ioc,dst.ransomware,95,impact
malware,ep918_ransomware,dst-ioc,dst.ransomware,95,impact
malware,fbi_ransomware,dst-ioc,dst.ransomware,95,impact
malware,fletchen_ransomware,dst-ioc,dst.ransomware,95,impact
malware,fog_ransomware,dst-ioc,dst.ransomware,95,impact
malware,frag_ransomware,dst-ioc,dst.ransomware,95,impact
malware,gandcrab,dst-ioc,dst.ransomware,95,impact
malware,generic_ransomware,dst-ioc,dst.ransomware,95,impact
malware,genesis_ransomware,dst-ioc,dst.ransomware,95,impact
malware,global_ransomware,dst-ioc,dst.ransomware,95,impact
malware,good_ransomware,dst-ioc,dst.ransomware,95,impact
malware,goodwill_ransomware,dst-ioc,dst.ransomware,95,impact
malware,helldown_ransomware,dst-ioc,dst.ransomware,95,impact
malware,hitler_ransomware,dst-ioc,dst.ransomware,95,impact
malware,hive_ransomware,dst-ioc,dst.ransomware,95,impact
malware,hunters_ransomware,dst-ioc,dst.ransomware,95,impact
malware,hyflock_ransomware,dst-ioc,dst.ransomware,95,impact
malware,igb_ransomware,dst-ioc,dst.ransomware,95,impact
malware,inc_ransomware,dst-ioc,dst.ransomware,95,impact
malware,j_ransomware,dst-ioc,dst.ransomware,95,impact
malware,kazu_ransomware,dst-ioc,dst.ransomware,95,impact
malware,khonsari_ransomware,dst-ioc,dst.ransomware,95,impact
malware,krybit_ransomware,dst-ioc,dst.ransomware,95,impact
malware,krypt_ransomware,dst-ioc,dst.ransomware,95,impact
malware,kryptos_ransomware,dst-ioc,dst.ransomware,95,impact
malware,kuiper_ransomware,dst-ioc,dst.ransomware,95,impact
malware,kyber_ransomware,dst-ioc,dst.ransomware,95,impact
malware,lambda_ransomware,dst-ioc,dst.ransomware,95,impact
malware,leaknet_ransomware,dst-ioc,dst.ransomware,95,impact
malware,linkc_ransomware,dst-ioc,dst.ransomware,95,impact
malware,lockbit,dst-ioc,dst.ransomware,95,impact
malware,lolkek_ransomware,dst-ioc,dst.ransomware,95,impact
malware,lorenz,dst-ioc,dst.ransomware,95,impact
malware,lv_ransomware,dst-ioc,dst.ransomware,95,impact
malware,m1nus273_ransomware,dst-ioc,dst.ransomware,95,impact
malware,mauri_ransomware,dst-ioc,dst.ransomware,95,impact
malware,maze,dst-ioc,dst.ransomware,95,impact
malware,mbc_ransomware,dst-ioc,dst.ransomware,95,impact
malware,medusa,dst-ioc,dst.ransomware,95,impact
malware,mena_ransomware,dst-ioc,dst.ransomware,95,impact
malware,mespinoza,dst-ioc,dst.ransomware,95,impact
malware,miga_ransomware,dst-ioc,dst.ransomware,95,impact
malware,monkey_ransomware,dst-ioc,dst.ransomware,95,impact
malware,ms13089_ransomware,dst-ioc,dst.ransomware,95,impact
malware,mydata_ransomware,dst-ioc,dst.ransomware,95,impact
malware,n13v_ransomware,dst-ioc,dst.ransomware,95,impact
malware,nblock_ransomware,dst-ioc,dst.ransomware,95,impact
malware,nemezida_ransomware,dst-ioc,dst.ransomware,95,impact
malware,netrunner_ransomware,dst-ioc,dst.ransomware,95,impact
malware,netwalker,dst-ioc,dst.ransomware,95,impact
malware,nevada_ransomware,dst-ioc,dst.ransomware,95,impact
malware,nokoyawa,dst-ioc,dst.ransomware,95,impact
malware,nova_ransomware,dst-ioc,dst.ransomware,95,impact
malware,oapt_ransomware,dst-ioc,dst.ransomware,95,impact
malware,orion_ransomware,dst-ioc,dst.ransomware,95,impact
malware,osiris_ransomware,dst-ioc,dst.ransomware,95,impact
malware,payload_ransomware,dst-ioc,dst.ransomware,95,impact
malware,pear_ransomware,dst-ioc,dst.ransomware,95,impact
malware,phpw_ransomware,dst-ioc,dst.ransomware,95,impact
malware,playboy_ransomware,dst-ioc,dst.ransomware,95,impact
malware,pleasereadme_ransomware,dst-ioc,dst.ransomware,95,impact
malware,powershell_ransomware,dst-ioc,dst.ransomware,95,impact
